GPS Week,GPS TOW [s],Pos Mode,INS Mode,Hdg Mode,SVs Tracked,SVs Used,UTC Date,UTC Time,Lat [deg],Lon [deg],Alt Ellips [m],SOG [m/s],COG [deg],Hdg [deg],Vert Vel [m/s],Roll [deg],Pitch [deg],Yaw [deg],PDOP,HDOP,EHPE [m],EVPE [m],Baseline 2D [m],Baseline 3D [m],Corr. Age [s],Delta TOW [ms],2D Delta Pos [m],3D Delta Pos [m]
,278976.500,1,1,,33,15,,,-37.8669626784,144.7503369525,15.5905,12.66,176.781,,0.15,-0.0,4.5,147.5,1.5,0.7,0.18,0.27,,,,0,0.903,0.999
2085,278976.600,1,0,,,15,2019-12-25,05:29:18.599,-37.8669766263,144.7503486713,16.0086,12.93,172.610,,-0.02,,,,,,1.08,2.29,,,,100,1.861,1.907
,278976.600,1,1,,,15,,,-37.8669742228,144.7503386166,15.6135,12.69,176.158,,0.17,-0.1,4.7,146.9,1.5,0.7,0.18,0.27,,,,0,0.922,1.003
2085,278976.700,1,0,,,15,2019-12-25,05:29:18.699,-37.8669882990,144.7503506650,16.0032,13.03,172.243,,0.05,,,,1.5,0.7,1.08,2.29,,,,100,1.889,1.929
,278976.700,1,1,,,15,,,-37.8669858164,144.7503404097,15.6384,12.72,175.618,,0.17,0.1,4.6,146.3,,,0.18,0.27,,,,0,0.942,1.010
2085,278976.800,1,0,,,15,2019-12-25,05:29:18.799,-37.8670000095,144.7503526975,16.0301,13.08,172.113,,0.39,,,,1.5,0.7,1.08,2.29,,,,100,1.912,1.951
,278976.800,1,1,,,15,,,-37.8669974361,144.7503423076,15.6626,12.76,174.975,,0.14,-0.1,4.5,145.8,,,0.18,0.27,,,,0,0.956,1.024
2085,278976.900,1,0,,,15,2019-12-25,05:29:18.899,-37.8670117011,144.7503552585,15.9864,13.13,170.026,,-0.34,,,,1.4,0.7,1.08,2.29,,,,100,1.952,1.978
,278976.900,1,1,,,15,,,-37.8670090480,144.7503444306,15.6823,12.80,174.425,,0.16,-0.1,4.6,145.2,,,0.18,0.27,,,,0,0.995,1.041
2085,278977.000,1,0,,,15,2019-12-25,05:29:18.999,-37.8670234158,144.7503576825,15.9876,13.14,170.578,,0.10,,,,1.4,0.7,1.08,2.29,,,,100,1.976,2.000
,278977.000,1,1,,27,15,,,-37.8670206847,144.7503465967,15.7012,12.83,173.919,,0.11,-0.2,4.4,144.7,,,0.18,0.27,,,,0,1.019,1.059
2085,278977.100,1,0,,,15,2019-12-25,05:29:19.099,-37.8670351896,144.7503602792,15.9852,13.23,169.921,,0.02,,,,,,1.08,2.29,,,,100,2.011,2.031
,278977.100,1,1,,,15,,,-37.8670323557,144.7503489233,15.7196,12.86,173.405,,0.16,-0.1,4.3,144.2,1.4,0.7,0.18,0.27,,,,0,1.045,1.079
2085,278977.200,1,0,,,15,2019-12-25,05:29:19.199,-37.8670468915,144.7503629581,15.9824,13.17,169.645,,0.05,,,,1.4,0.7,1.08,2.29,,,,100,2.032,2.049
,278977.200,1,1,,,15,,,-37.8670440171,144.7503513590,15.7427,12.91,172.963,,0.21,-0.0,4.5,143.7,,,0.18,0.27,,,,0,1.067,1.094
2085,278977.300,1,0,,,15,2019-12-25,05:29:19.299,-37.8670585933,144.7503657269,15.9785,13.17,169.285,,0.02,,,,1.4,0.7,1.08,2.29,,,,100,2.054,2.067
,278977.300,1,1,,,15,,,-37.8670556891,144.7503539027,15.7689,12.93,172.609,,0.21,-0.0,4.8,143.2,,,0.18,0.27,,,,0,1.087,1.107
2085,278977.400,1,0,,,15,2019-12-25,05:29:19.399,-37.8670703154,144.7503686671,16.0024,13.24,168.679,,0.29,,,,1.5,0.7,1.08,2.29,,,,100,2.080,2.093
,278977.400,1,1,,,15,,,-37.8670673943,144.7503566870,15.7955,12.95,172.167,,0.17,0.0,4.7,142.8,,,0.18,0.27,,,,0,1.101,1.120
2085,278977.500,1,0,,,15,2019-12-25,05:29:19.499,-37.8670821199,144.7503718046,16.0140,13.37,168.058,,0.16,,,,,,1.08,2.29,,,,100,2.108,2.119
,278977.500,1,1,,33,15,,,-37.8670791540,144.7503596384,15.8171,12.99,171.720,,0.17,0.1,4.5,142.4,1.5,0.7,0.18,0.27,,,,0,1.118,1.135
2085,278977.600,1,0,,,15,2019-12-25,05:29:19.599,-37.8670939290,144.7503750493,15.9957,13.39,167.657,,-0.15,,,,,,1.08,2.29,,,,100,2.128,2.136
,278977.600,1,1,,,15,,,-37.8670909257,144.7503627070,15.8372,13.03,171.311,,0.17,0.0,4.5,142.0,1.5,0.7,0.18,0.27,,,,0,1.134,1.145
2085,278977.700,1,0,,,15,2019-12-25,05:29:19.699,-37.8671056694,144.7503782860,15.9848,13.32,167.638,,-0.06,,,,1.5,0.7,1.08,2.29,,,,100,2.135,2.140
,278977.700,1,1,,,15,,,-37.8671026737,144.7503658274,15.8573,13.06,170.878,,0.17,-0.1,4.6,141.6,,,0.18,0.27,,,,0,1.143,1.150
2085,278977.800,1,0,,,15,2019-12-25,05:29:19.799,-37.8671174344,144.7503816617,16.0020,13.36,167.147,,0.24,,,,1.5,0.7,1.08,2.29,,,,100,2.151,2.156
,278977.800,1,1,,,15,,,-37.8671144302,144.7503690697,15.8826,13.08,170.569,,0.22,-0.1,4.5,141.3,,,0.18,0.27,,,,0,1.155,1.161
2085,278977.900,1,0,,,15,2019-12-25,05:29:19.899,-37.8671292179,144.7503851108,16.0162,13.41,166.883,,0.19,,,,1.5,0.7,1.08,2.29,,,,100,2.165,2.169
,278977.900,1,1,,,15,,,-37.8671262068,144.7503723972,15.9071,13.11,170.244,,0.20,-0.1,4.5,140.9,,,0.18,0.27,,,,0,1.165,1.170
2085,278978.000,1,0,,,15,2019-12-25,05:29:19.999,-37.8671409846,144.7503886259,16.0254,13.40,166.567,,0.10,,,,,,1.08,2.29,,,,100,2.175,2.178
,278978.000,1,1,,27,15,,,-37.8671379681,144.7503757176,15.9311,13.13,169.875,,0.24,-0.1,4.6,140.6,1.5,0.7,0.18,0.27,,,,0,1.182,1.185
2085,278978.100,1,0,,,15,2019-12-25,05:29:20.099,-37.8671527767,144.7503922855,16.0216,13.47,166.023,,-0.06,,,,1.5,0.7,1.08,2.29,,,,100,2.197,2.199
,278978.100,1,1,,,15,,,-37.8671497498,144.7503791627,15.9568,13.16,169.564,,0.26,-0.1,4.8,140.3,,,0.18,0.27,,,,0,1.200,1.202
2085,278978.200,1,0,,,15,2019-12-25,05:29:20.199,-37.8671644944,144.7503959911,16.0345,13.41,165.807,,0.10,,,,1.5,0.7,1.08,2.29,,,,100,2.207,2.208
,278978.200,1,1,,,15,,,-37.8671615073,144.7503826889,15.9845,13.17,169.189,,0.26,-0.2,4.8,139.9,,,0.18,0.27,,,,0,1.214,1.215
2085,278978.300,1,0,,,15,2019-12-25,05:29:20.299,-37.8671763010,144.7503998572,16.0532,13.53,165.324,,0.17,,,,1.5,0.7,1.08,2.29,,,,100,2.231,2.232
,278978.300,1,1,,,15,,,-37.8671732925,144.7503863453,16.0113,13.18,168.756,,0.24,-0.3,4.8,139.6,,,0.18,0.27,,,,0,1.232,1.233
2085,278978.400,1,0,,,15,2019-12-25,05:29:20.399,-37.8671880987,144.7504038224,16.0697,13.54,165.007,,0.15,,,,1.5,0.7,1.08,2.29,,,,100,2.250,2.251
,278978.400,1,1,,,15,,,-37.8671850739,144.7503901078,16.0348,13.20,168.380,,0.21,-0.3,4.6,139.2,,,0.18,0.27,,,,0,1.250,1.250
2085,278978.500,1,0,,,15,2019-12-25,05:29:20.499,-37.8671998983,144.7504078827,16.0801,13.55,164.746,,0.12,,,,,,1.08,2.29,,,,100,2.270,2.270
,278978.500,1,1,,33,15,,,-37.8671968573,144.7503939753,16.0564,13.23,167.961,,0.21,-0.4,4.5,138.8,1.5,0.7,0.18,0.27,,,,0,1.267,1.267
2085,278978.600,1,0,,,15,2019-12-25,05:29:20.599,-37.8672116437,144.7504119637,16.0989,13.50,164.607,,0.22,,,,1.5,0.7,1.08,2.29,,,,100,2.280,2.280
,278978.600,1,1,,,15,,,-37.8672086226,144.7503979123,16.0780,13.25,167.624,,0.18,-0.4,4.4,138.5,,,0.18,0.27,,,,0,1.278,1.279
2085,278978.700,1,0,,,15,2019-12-25,05:29:20.699,-37.8672233917,144.7504162541,16.0926,13.57,163.912,,-0.00,,,,1.5,0.7,1.08,2.29,,,,100,2.300,2.300
,278978.700,1,1,,,15,,,-37.8672203968,144.7504019961,16.0959,13.26,167.278,,0.19,-0.3,4.3,138.1,,,0.18,0.27,,,,0,1.295,1.295
2085,278978.800,1,0,,,15,2019-12-25,05:29:20.799,-37.8672351697,144.7504207301,16.0784,13.63,163.277,,-0.09,,,,1.5,0.7,1.08,2.29,,,,100,2.324,2.324
,278978.800,1,1,,,15,,,-37.8672321785,144.7504062204,16.1145,13.30,166.897,,0.23,-0.3,4.3,137.7,,,0.18,0.27,,,,0,1.316,1.317
2085,278978.900,1,0,,,15,2019-12-25,05:29:20.899,-37.8672469788,144.7504251386,16.0661,13.66,163.493,,-0.09,,,,1.5,0.7,1.08,2.29,,,,100,2.338,2.338
,278978.900,1,1,,,15,,,-37.8672439826,144.7504104839,16.1356,13.32,166.564,,0.23,-0.2,4.6,137.4,,,0.18,0.27,,,,0,1.329,1.331
2085,278979.000,1,0,,,15,2019-12-25,05:29:20.999,-37.8672586931,144.7504296245,16.0733,13.59,163.133,,0.13,,,,,,1.08,2.29,,,,100,2.345,2.346
,278979.000,1,1,,27,15,,,-37.8672557532,144.7504148436,16.1601,13.34,166.242,,0.29,-0.3,4.7,137.0,1.5,0.7,0.18,0.27,,,,0,1.338,1.341
2085,278979.100,1,0,,,15,2019-12-25,05:29:21.099,-37.8672704202,144.7504343009,16.0807,13.66,162.507,,0.10,,,,1.4,0.7,1.08,2.29,,,,100,2.362,2.363
,278979.100,1,1,,,15,,,-37.8672675329,144.7504193298,16.1882,13.38,165.931,,0.28,-0.4,4.8,136.7,,,0.18,0.27,,,,0,1.353,1.357
2085,278979.200,1,0,,,15,2019-12-25,05:29:21.199,-37.8672821587,144.7504390466,16.0864,13.70,162.303,,0.10,,,,1.4,0.7,1.08,2.29,,,,100,2.375,2.377
,278979.200,1,1,,,15,,,-37.8672793238,144.7504238025,16.2115,13.39,165.723,,0.24,-0.5,4.6,136.5,,,0.18,0.27,,,,0,1.375,1.380
2085,278979.300,1,0,,,15,2019-12-25,05:29:21.299,-37.8672939522,144.7504438325,16.1059,13.78,162.242,,0.24,,,,1.4,0.7,1.08,2.29,,,,100,2.395,2.398
,278979.300,1,1,,,15,,,-37.8672911421,144.7504283425,16.2296,13.43,165.514,,0.14,-0.4,4.2,136.3,,,0.18,0.27,,,,0,1.395,1.401
2085,278979.400,1,0,,,15,2019-12-25,05:29:21.399,-37.8673056988,144.7504487200,16.1083,13.78,161.794,,0.04,,,,1.4,0.7,1.08,2.29,,,,100,2.412,2.415
,278979.400,1,1,,,15,,,-37.8673029628,144.7504329540,16.2440,13.47,165.360,,0.20,-0.6,4.0,136.1,,,0.18,0.27,,,,0,1.417,1.423
2085,278979.500,1,0,,,15,2019-12-25,05:29:21.499,-37.8673173363,144.7504535143,16.1233,13.63,161.883,,0.10,,,,,,1.08,2.29,,,,100,2.411,2.414
,278979.500,1,1,,33,15,,,-37.8673147644,144.7504375361,16.2668,13.51,165.263,,0.27,-0.8,4.3,136.0,1.4,0.7,0.18,0.27,,,,0,1.431,1.439
2085,278979.600,1,0,,,15,2019-12-25,05:29:21.599,-37.8673290349,144.7504584060,16.1229,13.72,161.590,,-0.07,,,,1.4,0.7,1.08,2.29,,,,100,2.424,2.428
,278979.600,1,1,,,15,,,-37.8673265937,144.7504422364,16.2906,13.52,165.184,,0.24,-0.9,4.4,135.8,,,0.18,0.27,,,,0,1.445,1.455
2085,278979.700,1,0,,,15,2019-12-25,05:29:21.699,-37.8673409177,144.7504633780,16.1425,13.92,161.635,,0.18,,,,1.4,0.7,1.08,2.29,,,,100,2.446,2.450
,278979.700,1,1,,,15,,,-37.8673384859,144.7504469797,16.3115,13.56,165.092,,0.21,-0.8,4.1,135.8,,,0.18,0.27,,,,0,1.465,1.474
2085,278979.800,1,0,,,15,2019-12-25,05:29:21.799,-37.8673527755,144.7504683969,16.1499,13.91,161.436,,0.07,,,,1.4,0.7,1.08,2.29,,,,100,2.462,2.467
,278979.800,1,1,,,15,,,-37.8673503912,144.7504517720,16.3281,13.61,164.996,,0.17,-0.9,3.8,135.7,,,0.18,0.27,,,,0,1.483,1.494
2085,278979.900,1,0,,,15,2019-12-25,05:29:21.899,-37.8673645059,144.7504734045,16.1658,13.78,161.273,,0.15,,,,1.4,0.7,1.08,2.29,,,,100,2.464,2.469
,278979.900,1,1,,,15,,,-37.8673622682,144.7504566237,16.3454,13.64,164.867,,0.21,-1.1,3.9,135.6,,,0.18,0.27,,,,0,1.494,1.505
2085,278980.000,1,0,,,15,2019-12-25,05:29:21.999,-37.8673761968,144.7504783937,16.1969,13.73,161.306,,0.32,,,,1.4,0.7,1.08,2.29,,,,100,2.460,2.464
,278980.000,1,1,,27,15,,,-37.8673741363,144.7504614882,16.3664,13.65,164.815,,0.21,-1.2,3.9,135.6,,,0.18,0.27,,,,0,1.502,1.511
2085,278980.100,1,0,,,15,2019-12-25,05:29:22.099,-37.8673880187,144.7504834953,16.2048,13.90,161.165,,0.10,,,,1.4,0.7,1.08,2.29,,,,100,2.473,2.478
,278980.100,1,1,,,15,,,-37.8673860566,144.7504663820,16.3869,13.66,164.759,,0.23,-1.3,3.9,135.5,,,0.18,0.27,,,,0,1.518,1.529
2085,278980.200,1,0,,,15,2019-12-25,05:29:22.199,-37.8673999981,144.7504885345,16.1871,14.05,161.610,,-0.17,,,,1.4,0.7,1.08,2.29,,,,100,2.487,2.495
,278980.200,1,1,,,15,,,-37.8673980629,144.7504712794,16.4052,13.67,164.696,,0.24,-1.3,3.8,135.4,,,0.18,0.27,,,,0,1.530,1.545
2085,278980.300,1,0,,,15,2019-12-25,05:29:22.299,-37.8674118075,144.7504936056,16.1915,13.85,161.238,,0.10,,,,1.4,0.7,1.08,2.29,,,,100,2.485,2.494
,278980.300,1,1,,,15,,,-37.8674100306,144.7504762187,16.4267,13.66,164.631,,0.24,-1.4,3.9,135.4,,,0.18,0.27,,,,0,1.539,1.557
2085,278980.400,1,0,,,15,2019-12-25,05:29:22.399,-37.8674236363,144.7504986817,16.1976,13.85,161.203,,0.11,,,,1.4,0.7,1.08,2.29,,,,100,2.485,2.496
,278980.400,1,1,,,15,,,-37.8674220165,144.7504812005,16.4482,13.65,164.584,,0.25,-1.4,3.9,135.3,,,0.18,0.27,,,,0,1.545,1.565
2085,278980.500,1,0,,,15,2019-12-25,05:29:22.499,-37.8674354314,144.7505037572,16.2054,13.84,161.185,,0.11,,,,,,1.08,2.29,,,,100,2.479,2.491
,278980.500,1,1,,33,15,,,-37.8674338899,144.7504861740,16.4687,13.63,164.492,,0.23,-1.4,3.8,135.3,1.4,0.7,0.18,0.27,,,,0,1.553,1.575
2085,278980.600,1,0,,,15,2019-12-25,05:29:22.599,-37.8674472883,144.7505088646,16.2040,13.90,161.190,,0.04,,,,1.4,0.7,1.08,2.29,,,,100,2.487,2.501
,278980.600,1,1,,,15,,,-37.8674457712,144.7504911671,16.4871,13.62,164.448,,0.22,-1.3,3.7,135.2,,,0.18,0.27,,,,0,1.563,1.588
2085,278980.700,1,0,,,15,2019-12-25,05:29:22.699,-37.8674590874,144.7505139575,16.1998,13.83,161.125,,0.01,,,,1.4,0.7,1.08,2.29,,,,100,2.489,2.505
,278980.700,1,1,,,15,,,-37.8674576182,144.7504961691,16.5038,13.61,164.379,,0.21,-1.3,3.7,135.2,,,0.18,0.27,,,,0,1.570,1.599
2085,278980.800,1,0,,,15,2019-12-25,05:29:22.799,-37.8674708533,144.7505191054,16.1949,13.81,160.941,,0.03,,,,1.4,0.7,1.08,2.29,,,,100,2.494,2.513
,278980.800,1,1,,,15,,,-37.8674694418,144.7505011983,16.5185,13.58,164.277,,0.15,-1.3,3.6,135.1,,,0.18,0.27,,,,0,1.580,1.613
2085,278980.900,1,0,,,15,2019-12-25,05:29:22.899,-37.8674826233,144.7505242621,16.1880,13.83,160.926,,0.01,,,,1.4,0.7,1.08,2.29,,,,100,2.499,2.521
,278980.900,1,1,,,15,,,-37.8674812553,144.7505062473,16.5265,13.56,164.175,,0.13,-1.3,3.4,135.1,,,0.18,0.27,,,,0,1.589,1.624
2085,278981.000,1,0,,,15,2019-12-25,05:29:22.999,-37.8674943247,144.7505294272,16.1904,13.75,160.809,,0.13,,,,1.4,0.7,1.08,2.29,,,,100,2.500,2.523
,278981.000,1,1,,27,15,,,-37.8674930260,144.7505114082,16.5353,13.57,164.131,,0.13,-1.2,3.2,135.0,,,0.18,0.27,,,,0,1.588,1.625
2085,278981.100,1,0,,,15,2019-12-25,05:29:23.099,-37.8675059264,144.7505345216,16.1905,13.63,160.851,,0.10,,,,1.4,0.7,1.08,2.29,,,,100,2.485,2.509
,278981.100,1,1,,,15,,,-37.8675047406,144.7505165412,16.5460,13.55,164.138,,0.18,-1.3,3.3,135.1,,,0.18,0.27,,,,0,1.584,1.623
2085,278981.200,1,0,,,15,2019-12-25,05:29:23.199,-37.8675175169,144.7505395654,16.1907,13.62,160.957,,0.07,,,,1.4,0.7,1.08,2.29,,,,100,2.470,2.496
,278981.200,1,1,,,15,,,-37.8675164396,144.7505216474,16.5616,13.52,164.179,,0.22,-1.4,3.5,135.1,,,0.18,0.27,,,,0,1.577,1.620
2085,278981.300,1,0,,,15,2019-12-25,05:29:23.299,-37.8675292059,144.7505446123,16.1716,13.74,161.063,,-0.16,,,,1.5,0.7,1.08,2.29,,,,100,2.466,2.496
,278981.300,1,1,,,15,,,-37.8675281839,144.7505266595,16.5758,13.50,164.223,,0.22,-1.5,3.6,135.1,,,0.18,0.27,,,,0,1.580,1.631
2085,278981.400,1,0,,,15,2019-12-25,05:29:23.399,-37.8675408782,144.7505495796,16.1702,13.71,161.307,,0.00,,,,1.5,0.7,1.08,2.29,,,,100,2.458,2.491
,278981.400,1,1,,,15,,,-37.8675399073,144.7505316366,16.5909,13.47,164.226,,0.23,-1.5,3.5,135.2,,,0.18,0.27,,,,0,1.579,1.634
2085,278981.500,1,0,,,15,2019-12-25,05:29:23.499,-37.8675523828,144.7505545371,16.1822,13.53,161.126,,0.17,,,,,,1.08,2.29,,,,100,2.442,2.476
,278981.500,1,1,,33,15,,,-37.8675515537,144.7505365984,16.6089,13.45,164.296,,0.24,-1.4,3.6,135.2,1.5,0.7,0.18,0.27,,,,0,1.577,1.634
2085,278981.600,1,0,,,15,2019-12-25,05:29:23.599,-37.8675638791,144.7505594423,16.1821,13.52,161.293,,0.03,,,,1.5,0.7,1.08,2.29,,,,100,2.429,2.466
,278981.600,1,1,,,15,,,-37.8675631845,144.7505415219,16.6262,13.40,164.390,,0.23,-1.3,3.7,135.3,,,0.18,0.27,,,,0,1.575,1.636
2085,278981.700,1,0,,,15,2019-12-25,05:29:23.699,-37.8675753726,144.7505643402,16.1939,13.52,161.372,,0.14,,,,,,1.08,2.29,,,,100,2.418,2.457
,278981.700,1,1,,,15,,,-37.8675747881,144.7505464232,16.6408,13.35,164.388,,0.21,-1.2,3.6,135.4,1.5,0.7,0.18,0.27,,,,0,1.574,1.636
2085,278981.800,1,0,,,15,2019-12-25,05:29:23.799,-37.8675868778,144.7505691938,16.2008,13.53,161.520,,0.05,,,,1.5,0.7,1.08,2.29,,,,100,2.409,2.449
,278981.800,1,1,,,15,,,-37.8675863755,144.7505512956,16.6540,13.31,164.433,,0.20,-1.0,3.5,135.4,,,0.18,0.27,,,,0,1.572,1.636
2085,278981.900,1,0,,,15,2019-12-25,05:29:23.899,-37.8675982351,144.7505740048,16.2037,13.35,161.455,,0.04,,,,1.5,0.7,1.08,2.29,,,,100,2.390,2.432
,278981.900,1,1,,,15,,,-37.8675978757,144.7505561404,16.6673,13.27,164.466,,0.21,-1.0,3.6,135.5,,,0.18,0.27,,,,0,1.569,1.636
2085,278982.000,1,0,,,15,2019-12-25,05:29:23.999,-37.8676095552,144.7505788802,16.2048,13.32,161.258,,0.05,,,,1.5,0.7,1.08,2.29,,,,100,2.381,2.426
,278982.000,1,1,,27,15,,,-37.8676093323,144.7505609915,16.6773,13.21,164.421,,0.15,-1.1,3.5,135.5,,,0.18,0.27,,,,0,1.570,1.640
2085,278982.100,1,0,,,15,2019-12-25,05:29:24.099,-37.8676209367,144.7505837564,16.2098,13.38,161.343,,0.09,,,,1.5,0.7,1.08,2.29,,,,100,2.379,2.424
,278982.100,1,1,,,15,,,-37.8676207804,144.7505658347,16.6829,13.16,164.490,,0.10,-1.0,3.2,135.6,,,0.18,0.27,,,,0,1.573,1.643
2085,278982.200,1,0,,,15,2019-12-25,05:29:24.199,-37.8676322393,144.7505886083,16.2111,13.30,161.384,,0.05,,,,1.5,0.7,1.08,2.29,,,,100,2.371,2.417
,278982.200,1,1,,,15,,,-37.8676321778,144.7505706525,16.6869,13.13,164.423,,0.12,-1.0,3.0,135.6,,,0.18,0.27,,,,0,1.576,1.646
2085,278982.300,1,0,,,15,2019-12-25,05:29:24.299,-37.8676434223,144.7505933998,16.2015,13.15,161.385,,-0.05,,,,1.4,0.7,1.08,2.29,,,,100,2.356,2.405
,278982.300,1,1,,,15,,,-37.8676434898,144.7505755321,16.6901,13.09,164.364,,0.13,-1.2,3.1,135.6,,,0.18,0.27,,,,0,1.568,1.643
2085,278982.400,1,0,,,15,2019-12-25,05:29:24.399,-37.8676545264,144.7505980805,16.2068,13.04,161.586,,0.09,,,,1.4,0.7,1.08,2.29,,,,100,2.329,2.379
,278982.400,1,1,,,15,,,-37.8676547488,144.7505802870,16.6998,13.03,164.387,,0.16,-1.2,3.2,135.6,,,0.18,0.27,,,,0,1.562,1.638
2085,278982.500,1,0,,,15,2019-12-25,05:29:24.499,-37.8676657044,144.7506028465,16.2011,13.13,161.427,,-0.02,,,,,,1.08,2.29,,,,100,2.325,2.378
,278982.500,1,1,,33,15,,,-37.8676660083,144.7505850592,16.7047,12.99,164.355,,0.13,-1.2,3.3,135.6,1.4,0.7,0.18,0.27,,,,0,1.562,1.641
2085,278982.600,1,0,,,15,2019-12-25,05:29:24.599,-37.8676768795,144.7506076131,16.2032,13.11,161.511,,0.08,,,,1.4,0.7,1.08,2.29,,,,100,2.320,2.373
,278982.600,1,1,,,15,,,-37.8676772372,144.7505898225,16.7122,12.95,164.323,,0.13,-1.1,3.1,135.6,,,0.18,0.27,,,,0,1.562,1.643
2085,278982.700,1,0,,,15,2019-12-25,05:29:24.699,-37.8676879275,144.7506123162,16.2050,12.95,161.517,,0.07,,,,1.4,0.7,1.08,2.29,,,,100,2.305,2.360
,278982.700,1,1,,,15,,,-37.8676883872,144.7505945547,16.7162,12.91,164.323,,0.10,-1.1,3.1,135.6,,,0.18,0.27,,,,0,1.560,1.642
2085,278982.800,1,0,,,15,2019-12-25,05:29:24.799,-37.8676989421,144.7506170364,16.1997,12.91,161.343,,0.02,,,,1.4,0.7,1.08,2.29,,,,100,2.296,2.353
,278982.800,1,1,,,15,,,-37.8676994958,144.7505993022,16.7208,12.86,164.198,,0.14,-1.2,3.1,135.6,,,0.18,0.27,,,,0,1.558,1.643
2085,278982.900,1,0,,,15,2019-12-25,05:29:24.899,-37.8677099239,144.7506216111,16.1960,12.84,161.852,,0.05,,,,1.4,0.7,1.08,2.29,,,,100,2.276,2.336
,278982.900,1,1,,,15,,,-37.8677105633,144.7506039848,16.7261,12.81,164.240,,0.13,-1.2,3.2,135.6,,,0.18,0.27,,,,0,1.549,1.637
2085,278983.000,1,0,,,15,2019-12-25,05:29:24.999,-37.8677208492,144.7506262862,16.2057,12.82,161.360,,0.14,,,,,,1.08,2.29,,,,100,2.267,2.326
,278983.000,1,1,,27,15,,,-37.8677215839,144.7506086982,16.7330,12.77,164.223,,0.15,-1.1,3.2,135.6,1.4,0.7,0.18,0.27,,,,0,1.546,1.634
2085,278983.100,1,0,,,15,2019-12-25,05:29:25.099,-37.8677317465,144.7506309701,16.1907,12.79,161.294,,-0.10,,,,1.4,0.7,1.08,2.29,,,,100,2.258,2.322
,278983.100,1,1,,,15,,,-37.8677325689,144.7506134107,16.7392,12.73,164.193,,0.15,-1.0,3.3,135.7,,,0.18,0.27,,,,0,1.544,1.639
2085,278983.200,1,0,,,15,2019-12-25,05:29:25.199,-37.8677426334,144.7506355032,16.1839,12.73,161.844,,-0.02,,,,1.4,0.7,1.08,2.29,,,,100,2.239,2.307
,278983.200,1,1,,,15,,,-37.8677435213,144.7506180496,16.7455,12.67,164.277,,0.15,-0.8,3.4,135.7,,,0.18,0.27,,,,0,1.535,1.635
2085,278983.300,1,0,,,15,2019-12-25,05:29:25.299,-37.8677534521,144.7506400027,16.1903,12.63,161.886,,0.13,,,,1.4,0.7,1.08,2.29,,,,100,2.221,2.289
,278983.300,1,1,,,15,,,-37.8677544162,144.7506226574,16.7521,12.64,164.229,,0.11,-0.6,3.4,135.7,,,0.18,0.27,,,,0,1.526,1.626
2085,278983.400,1,0,,,15,2019-12-25,05:29:25.399,-37.8677643064,144.7506445546,16.1850,12.65,161.750,,0.05,,,,1.4,0.7,1.08,2.29,,,,100,2.215,2.286
,278983.400,1,1,,,15,,,-37.8677652946,144.7506272362,16.7512,12.59,164.241,,0.03,-0.4,3.3,135.7,,,0.18,0.27,,,,0,1.524,1.626
2085,278983.500,1,0,,,15,2019-12-25,05:29:25.499,-37.8677751483,144.7506491212,16.1796,12.64,161.605,,0.01,,,,,,1.08,2.29,,,,100,2.212,2.284
,278983.500,1,1,,33,15,,,-37.8677761304,144.7506319426,16.7439,12.55,164.173,,-0.02,-0.3,3.0,135.7,1.4,0.7,0.18,0.27,,,,0,1.512,1.614
2085,278983.600,1,0,,,15,2019-12-25,05:29:25.599,-37.8677859193,144.7506537252,16.1720,12.57,161.385,,0.01,,,,1.4,0.7,1.08,2.29,,,,100,2.200,2.273
,278983.600,1,1,,,15,,,-37.8677869090,144.7506366622,16.7314,12.53,164.054,,-0.09,-0.4,2.7,135.8,,,0.18,0.27,,,,0,1.502,1.603
2085,278983.700,1,0,,,15,2019-12-25,05:29:25.699,-37.8677966283,144.7506584062,16.1477,12.54,160.998,,-0.18,,,,1.4,0.7,1.08,2.29,,,,100,2.193,2.270
,278983.700,1,1,,,15,,,-37.8677976449,144.7506414272,16.7132,12.49,163.951,,-0.09,-0.7,2.5,135.8,,,0.18,0.27,,,,0,1.495,1.598
2085,278983.800,1,0,,,15,2019-12-25,05:29:25.799,-37.8678072559,144.7506630622,16.1248,12.45,160.906,,-0.16,,,,1.4,0.7,1.08,2.29,,,,100,2.179,2.257
,278983.800,1,1,,,15,,,-37.8678083222,144.7506461885,16.6960,12.46,163.894,,-0.08,-1.0,2.3,135.8,,,0.18,0.27,,,,0,1.486,1.592
2085,278983.900,1,0,,,15,2019-12-25,05:29:25.899,-37.8678178398,144.7506676272,16.1157,12.38,161.130,,-0.05,,,,1.4,0.7,1.08,2.29,,,,100,2.159,2.236
,278983.900,1,1,,,15,,,-37.8678189584,144.7506509043,16.6807,12.42,163.860,,-0.08,-1.3,2.2,135.8,,,0.18,0.27,,,,0,1.473,1.578
2085,278984.000,1,0,,,15,2019-12-25,05:29:25.999,-37.8678284351,144.7506721010,16.0978,12.37,161.492,,-0.14,,,,,,1.08,2.29,,,,100,2.138,2.216
,278984.000,1,1,,27,15,,,-37.8678295813,144.7506555639,16.6653,12.38,163.816,,-0.05,-1.5,2.1,135.8,1.4,0.7,0.18,0.27,,,,0,1.457,1.564
